component_id,source_token,unicode_character,display_glyph,svg_fallback,plain_name_zh_hk,plain_name_en,render_status,name_review_status,source,source_commit,license
component-793a,示,示,示,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7968,票,票,票,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-796d,祭,祭,祭,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7981,禁,禁,禁,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79ba,禺,禺,禺,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79bb,离,离,离,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79bd,禽,禽,禽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-842c,萬,萬,萬,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79be,禾,禾,禾,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79c0,秀,秀,秀,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79c9,秉,秉,秉,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79cb,秋,秋,秋,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-79d1,科,科,科,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7a4c,穌,穌,穌,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7a74,穴,穴,穴,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7a75,穵,穵,穵,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7a7a,空,空,空,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7a84,窄,窄,窄,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7acb,立,立,立,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7ade,竞,竞,竞,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7ae5,童,童,童,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7af9,竹,竹,竹,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7b51,筑,筑,筑,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7c73,米,米,米,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7c7b,类,类,类,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-25e2d,𥸭,𥸭,𥸭,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7ca6,粦,粦,粦,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7cb2,粲,粲,粲,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7cf8,糸,糸,糸,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7cfb,系,系,系,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7d04,約,約,約,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7d22,索,索,索,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7d2f,累,累,累,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7d5c,絜,絜,絜,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7dad,維,維,維,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7e23,縣,縣,縣,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f36,缶,缶,缶,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26222,𦈢,𦈢,𦈢,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f52,罒,罒,罒,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2eb3,⺳,⺳,⺳,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26276,𦉶,𦉶,𦉶,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f54,罔,罔,罔,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f59,罙,罙,罙,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2c659,𬙙,𬙙,𬙙,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f72,署,署,署,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f77,罷,罷,罷,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f85,羅,羅,羅,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f8a,羊,羊,羊,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2eb6,⺶,⺶,⺶,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2634c,𦍌,𦍌,𦍌,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26352,𦍒,𦍒,𦍒,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f94,羔,羔,羔,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7f95,羕,羕,羕,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fa9,義,義,義,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fb2,羲,羲,羲,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fbd,羽,羽,羽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fc1,翁,翁,翁,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26407,𦐇,𦐇,𦐇,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fcf,翏,翏,翏,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-7fdf,翟,翟,翟,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8001,老,老,老,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8002,耂,耂,耂,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8003,考,考,考,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8005,者,者,者,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-800c,而,而,而,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8011,耑,耑,耑,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8012,耒,耒,耒,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8024,耤,耤,耤,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8033,耳,耳,耳,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8036,耶,耶,耶,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8051,聑,聑,聑,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-805a,聚,聚,聚,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8076,聶,聶,聶,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-807d,聽,聽,聽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-807f,聿,聿,聿,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8080,肀,肀,肀,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8085,肅,肅,肅,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8089,肉,肉,肉,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2ebc,⺼,⺼,⺼,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-808b,肋,肋,肋,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-43cd,䏍,䏍,䏍,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8096,肖,肖,肖,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8099,肙,肙,肙,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-80b2,育,育,育,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-80c3,胃,胃,胃,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-80e1,胡,胡,胡,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-80fd,能,能,能,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-30ba4,𰮤,𰮤,𰮤,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81e3,臣,臣,臣,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81e4,臤,臤,臤,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81e7,臧,臧,臧,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81ea,自,自,自,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-268fb,𦣻,𦣻,𦣻,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81ed,臭,臭,臭,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81f1,臱,臱,臱,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81f3,至,至,至,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81f4,致,致,致,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81fc,臼,臼,臼,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81fd,臽,臽,臽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-81ff,臿,臿,臿,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8200,舀,舀,舀,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8202,舂,舂,舂,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8204,舄,舄,舄,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2696f,𦥯,𦥯,𦥯,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8207,與,與,與,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-820c,舌,舌,舌,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-820d,舍,舍,舍,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-821b,舛,舛,舛,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-821c,舜,舜,舜,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-821f,舟,舟,舟,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-822c,般,般,般,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-826e,艮,艮,艮,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-826f,良,良,良,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8272,色,色,色,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8279,艹,艹,艹,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-4491,䒑,䒑,䒑,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-9fb7,龷,龷,龷,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-827e,艾,艾,艾,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-82bb,芻,芻,芻,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-82d7,苗,苗,苗,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-82df,苟,苟,苟,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-82e5,若,若,若,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26b5d,𦭝,𦭝,𦭝,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8345,荅,荅,荅,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8352,荒,荒,荒,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-83ab,莫,莫,莫,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-26c29,𦰩,𦰩,𦰩,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-83d0,菐,菐,菐,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-83ef,華,華,華,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8408,萈,萈,萈,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8463,董,董,董,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-846c,葬,葬,葬,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8499,蒙,蒙,蒙,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-84a6,蒦,蒦,蒦,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-84fa,蓺,蓺,蓺,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8511,蔑,蔑,蔑,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-85cf,藏,藏,藏,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-864d,虍,虍,虍,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-864e,虎,虎,虎,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-271a8,𧆨,𧆨,𧆨,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-865b,虛,虛,虛,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-4592,䖒,䖒,䖒,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-866b,虫,虫,虫,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-27227,𧈧,𧈧,𧈧,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-867d,虽,虽,虽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-86a4,蚤,蚤,蚤,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-45b5,䖵,䖵,䖵,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8700,蜀,蜀,蜀,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-884c,行,行,行,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8863,衣,衣,衣,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8864,衤,衤,衤,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-27607,𧘇,𧘇,𧘇,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8868,表,表,表,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8881,袁,袁,袁,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-889e,袞,袞,袞,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8931,褱,褱,褱,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8944,襄,襄,襄,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-897f,西,西,西,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8980,覀,覀,覀,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-2ec3,⻃,⻃,⻃,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8981,要,要,要,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-8983,覃,覃,覃,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-898b,見,見,見,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-89aa,親,親,親,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-89ba,覺,覺,覺,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-89bd,覽,覽,覽,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-89d2,角,角,角,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
component-278c8,𧣈,𧣈,𧣈,,,,unicode-ready,unreviewed,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,GPL-2.0-or-later
